tree_count_nodes
timeout,10.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.4200,0.4200
4,0.7600,0.7600
5,0.8600,0.8600
6,0.9000,0.9000
7,0.9400,0.9400
8,0.9600,0.9600
9,1.0000,1.0000
10,0.9600,0.9600
11,1.0000,1.0000
12,0.9600,0.9600
13,1.0000,1.0000
14,1.0000,1.0000
15,1.0000,1.0000
