nat_max
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.0000,0.0000
4,0.0200,0.0200
5,0.0600,0.0800
6,0.2400,0.2600
7,0.4000,0.4600
8,0.5000,0.5800
9,0.8000,0.8000
10,0.7800,0.7800
11,0.9400,0.9400
12,0.9800,0.9800
13,1.0000,1.0000
14,1.0000,1.0000
15,1.0000,1.0000
