nat_add
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.3800
3,0.2400,0.6200
4,0.5200,0.9800
5,0.8200,0.9800
6,0.9800,1.0000
7,1.0000,1.0000
8,1.0000,1.0000
9,1.0000,1.0000
