list_take
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.0000,0.0200
4,0.0600,0.0800
5,0.2000,0.2600
6,0.2800,0.3400
7,0.5000,0.5800
8,0.5200,0.5400
9,0.7800,0.8000
10,0.7800,0.7800
11,0.8400,0.8600
12,0.7800,0.8200
13,0.8400,0.8400
14,0.9200,0.9200
15,0.8800,0.8800
16,0.9600,0.9600
17,0.9600,0.9600
18,0.9600,0.9600
19,1.0000,1.0000
20,0.9000,0.9000
