nat_max
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.0000,0.0000
4,0.0800,0.1000
5,0.0400,0.1400
6,0.2000,0.3200
7,0.3600,0.4600
8,0.4600,0.5200
9,0.5000,0.5800
10,0.7400,0.7600
11,0.8200,0.8200
12,0.9000,0.9000
13,1.0000,1.0000
14,0.9800,0.9800
15,1.0000,1.0000
