list_last
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.1600,0.3400
4,0.5400,0.6000
5,0.5800,0.6800
6,0.6600,0.7600
7,0.8400,0.8800
8,0.8400,0.8400
9,0.8800,0.8800
10,0.9400,0.9400
11,0.9000,0.9200
12,1.0000,1.0000
13,0.9800,0.9800
14,0.9800,0.9800
15,1.0000,1.0000
16,1.0000,1.0000
17,0.9600,0.9600
18,1.0000,1.0000
19,1.0000,1.0000
20,1.0000,1.0000
