list_take
timeout,1.0
trial count,50
example count,top success percent,top recursive success percent
0,0.0000,0.0000
1,0.0000,0.0000
2,0.0000,0.0000
3,0.0000,0.0000
4,0.1000,0.1600
5,0.2000,0.2400
6,0.4000,0.4400
7,0.4200,0.5400
8,0.6200,0.6600
9,0.7000,0.7600
10,0.6800,0.7200
11,0.9200,0.9400
12,0.8200,0.8400
13,0.9200,0.9200
14,0.9400,0.9600
15,0.9000,0.9000
16,0.9800,0.9800
17,0.9800,0.9800
18,0.9200,0.9400
19,0.9200,0.9200
20,0.9200,0.9200
